chr	start	end	strand	pvalue	qvalue	meth.diff
CP045899.1	16007054	16007056	*	0.00229061892591509	0.00409377224789073	-10.7142857142857
CP045899.1	16363528	16363530	*	0.0008686551884719	0.00409377224789073	17.6470588235294
CP045899.1	16387316	16387318	*	0.00290853596954925	0.00409377224789073	-16.6666666666667
CP045899.1	16451942	16451944	*	0.0116826567331691	0.00409377224789073	10.7142857142857
CP045899.1	16893009	16893011	*	0.000848657176514777	0.00409377224789073	14.6341463414634
CP045899.1	17045805	17045807	*	0.00164278820567419	0.00409377224789073	-10.7142857142857
CP045899.1	17131848	17131850	*	0.00342516957267065	0.00409377224789073	11.5384615384615
CP045899.1	17436920	17436922	*	0.00208497929550968	0.00409377224789073	15.7894736842105
CP045899.1	17464049	17464051	*	0.00362962398409379	0.00409377224789073	12.7659574468085
CP045899.1	17537603	17537605	*	0.0024039579403682	0.00409377224789073	10.9090909090909
CP045899.1	18260272	18260274	*	0.000403694654248272	0.00409377224789073	18.1818181818182
CP045899.1	18611219	18611221	*	0.00546233434290428	0.00409377224789073	-11.1111111111111
CP045899.1	18783232	18783234	*	0.0046876045658346	0.00409377224789073	-10.1694915254237
CP045899.1	19555648	19555650	*	0.00213712663487707	0.00409377224789073	13.5135135135135
CP045899.1	19592895	19592897	*	0.00189808535253917	0.00409377224789073	13.0434782608696
CP045899.1	19610670	19610672	*	0.00214922005763896	0.00409377224789073	-13.3333333333333
CP045899.1	19730117	19730119	*	0.0059512742405265	0.00409377224789073	-11.5384615384615
CP045899.1	19783142	19783144	*	0.0127005504119098	0.00409377224789073	10.2040816326531
CP045899.1	20170160	20170162	*	0.00716125751831992	0.00409377224789073	12.2448979591837
CP045899.1	20379702	20379704	*	0.00204613337426033	0.00409377224789073	10.7142857142857
CP045899.1	20396063	20396065	*	0.00687779297598738	0.00409377224789073	-10.2040816326531
CP045899.1	20508970	20508972	*	0.00264659363737187	0.00409377224789073	-13.6363636363636
CP045899.1	20620479	20620481	*	0.00313501925550396	0.00409377224789073	-12.7659574468085
CP045899.1	20705030	20705032	*	0.00276039665363467	0.00409377224789073	-12.2448979591837
CP045899.1	21079844	21079846	*	0.00325774531582285	0.00409377224789073	-15.3846153846154
CP045899.1	21102046	21102048	*	0.0113069272250908	0.00409377224789073	-10.6382978723404
CP045899.1	21171592	21171594	*	0.0015500159416057	0.00409377224789073	-10.1694915254237
CP045899.1	21198570	21198572	*	0.00831268590443871	0.00409377224789073	-13.3333333333333
CP045899.1	21278804	21278806	*	0.00526041286832537	0.00409377224789073	16.2162162162162
CP045899.1	21377643	21377645	*	0.00527810013529511	0.00409377224789073	-11.1111111111111
CP045899.1	21543941	21543943	*	0.0101603299196072	0.00409377224789073	12.1951219512195
CP045899.1	21591358	21591360	*	0.0119555070854632	0.00409377224789073	10.9090909090909
CP045899.1	21633686	21633688	*	0.00356353936396144	0.00409377224789073	-15.3846153846154
CP045899.1	21647534	21647536	*	0.00645674451605666	0.00409377224789073	-10.8433734939759
CP045899.1	21651756	21651758	*	0.0023588631494786	0.00409377224789073	-11.3207547169811
CP045899.1	21651760	21651762	*	0.0023588631494786	0.00409377224789073	-11.3207547169811
CP045899.1	21728746	21728748	*	0.00802725748431865	0.00409377224789073	14.2857142857143
CP045899.1	21816580	21816582	*	0.00190630625187892	0.00409377224789073	14.2857142857143
CP045899.1	22040023	22040025	*	0.0077293675844893	0.00409377224789073	10.2040816326531
CP045899.1	22043900	22043902	*	0.00436457597515479	0.00409377224789073	-10.4166666666667
CP045899.1	22145457	22145459	*	0.00225801645903735	0.00409377224789073	18.75
CP045899.1	22317213	22317215	*	0.00113566397746411	0.00409377224789073	18.75
CP045899.1	22406748	22406750	*	0.00503355515933112	0.00409377224789073	-13.953488372093
CP045899.1	22455520	22455522	*	0.00599644210181454	0.00409377224789073	-13.953488372093
CP045899.1	22785113	22785115	*	0.00221502488521794	0.00409377224789073	19.3548387096774
CP045899.1	23266371	23266373	*	0.000148408396394627	0.00409377224789073	15.7894736842105
CP045899.1	24121041	24121043	*	0.0111864364003771	0.00409377224789073	-10.3448275862069
CP045899.1	24127937	24127939	*	0.00391553114972486	0.00409377224789073	10.7142857142857
CP045899.1	24168588	24168590	*	0.00953023993102957	0.00409377224789073	-11.7647058823529
CP045899.1	24204297	24204299	*	0.000455479918951455	0.00409377224789073	-21.6216216216216
CP045899.1	24366357	24366359	*	0.00363623041770234	0.00409377224789073	-12.5
CP045899.1	24385564	24385566	*	0.00902292363941473	0.00409377224789073	-11.7647058823529
CP045899.1	24527055	24527057	*	0.00778965820124885	0.00409377224789073	10.1694915254237
CP045899.1	24799024	24799026	*	0.0145063946342382	0.00409377224789073	11.5079365079365
CP045899.1	24801034	24801036	*	5.03091541424986e-06	0.00409377224789073	16.6666666666667
CP045900.1	201245	201247	*	0.00133853330257884	0.00409377224789073	12.5
CP045900.1	556546	556548	*	0.00293431602042212	0.00409377224789073	16.2162162162162
CP045900.1	741434	741436	*	0.0629003672614916	0.00409377224789073	12.5974025974026
CP045900.1	792193	792195	*	0.00920947645278742	0.00409377224789073	10.5263157894737
CP045900.1	907504	907506	*	0.000344993724421843	0.00409377224789073	-18.75
CP045900.1	1022831	1022833	*	0.000162551965739418	0.00409377224789073	-13.6363636363636
CP045900.1	1209392	1209394	*	0.0101607350999956	0.00409377224789073	12.5
CP045900.1	1455752	1455754	*	0.00531660777904968	0.00409377224789073	12.5
CP045900.1	1456143	1456145	*	0.0106890058921135	0.00409377224789073	-10.8108108108108
CP045900.1	1568029	1568031	*	0.0111213859348908	0.00409377224789073	-12.8205128205128
CP045900.1	1663476	1663478	*	0.00206183893012758	0.00409377224789073	-12.7659574468085
CP045900.1	2091987	2091989	*	0.00389913339551078	0.00409377224789073	-16.6666666666667
CP045900.1	2343994	2343996	*	0.00209367273935339	0.00409377224789073	-17.7777777777778
CP045900.1	2400721	2400723	*	0.0039115109301735	0.00409377224789073	12.5
CP045900.1	2438620	2438622	*	0.00241431229772961	0.00409377224789073	12.2448979591837
CP045900.1	2597627	2597629	*	0.000812420279455829	0.00409377224789073	10.958904109589
CP045900.1	2974631	2974633	*	0.00306529654531528	0.00409377224789073	13.953488372093
CP045900.1	3401953	3401955	*	0.0100270505523183	0.00409377224789073	-11.3636363636364
CP045900.1	3451015	3451017	*	0.00454811182444913	0.00409377224789073	-10.6382978723404
CP045900.1	3455480	3455482	*	0.0085693094698648	0.00409377224789073	12.5
CP045900.1	3461380	3461382	*	0.00392668171526056	0.00409377224789073	13.1578947368421
CP045900.1	3474949	3474951	*	0.00315925194552545	0.00409377224789073	-17.6470588235294
CP045900.1	3491754	3491756	*	0.00544491029797415	0.00409377224789073	13.6363636363636
CP045900.1	3559694	3559696	*	0.0114901324327217	0.00409377224789073	12
CP045900.1	3576222	3576224	*	0.00492069213902073	0.00409377224789073	12.7659574468085
CP045900.1	4211211	4211213	*	0.0033055876789449	0.00409377224789073	14.2857142857143
CP045900.1	4591624	4591626	*	0.0035295629651838	0.00409377224789073	-11.1111111111111
CP045900.1	4839177	4839179	*	0.00816019468977681	0.00409377224789073	-13.0434782608696
CP045900.1	5201291	5201293	*	0.00264614616846204	0.00409377224789073	-11.5384615384615
CP045900.1	5208384	5208386	*	0.0023588631494786	0.00409377224789073	11.3207547169811
CP045900.1	5231426	5231428	*	0.018498989291144	0.00409377224789073	10.5263157894737
CP045900.1	5248837	5248839	*	0.016215807031361	0.00409377224789073	-10.3448275862069
CP045900.1	5275424	5275426	*	0.00320192995689713	0.00409377224789073	-16.6666666666667
CP045900.1	5283882	5283884	*	0.000753219778395898	0.00409377224789073	-19.3548387096774
CP045900.1	5749068	5749070	*	0.00337174593976818	0.00409377224789073	-12.7659574468085
CP045900.1	5760279	5760281	*	0.000919509143931417	0.00409377224789073	-17.6470588235294
CP045900.1	5897547	5897549	*	0.0123031273432216	0.00409377224789073	-11.1111111111111
CP045900.1	6090198	6090200	*	0.0151317614001381	0.00409377224789073	-10.9090909090909
CP045900.1	6695372	6695374	*	0.000886955698854853	0.00409377224789073	17.2413793103448
CP045900.1	6715786	6715788	*	0.00642241213131322	0.00409377224789073	11.1111111111111
CP045900.1	6820780	6820782	*	0.000714068227044323	0.00409377224789073	17.1428571428571
CP045900.1	6958913	6958915	*	0.00953023992846369	0.00409377224789073	11.7647058823529
CP045900.1	7546303	7546305	*	0.00570723017450678	0.00409377224789073	10.6382978723404
CP045900.1	7644985	7644987	*	0.00748431285238676	0.00409377224789073	-13.0434782608696
CP045900.1	7851589	7851591	*	0.00951207924262634	0.00409377224789073	13.1578947368421
CP045900.1	7908052	7908054	*	0.00116953410491379	0.00409377224789073	13.3333333333333
CP045900.1	7971125	7971127	*	0.00718211421607116	0.00409377224789073	-13.953488372093
CP045900.1	8089450	8089452	*	0.00473502190731962	0.00409377224789073	10.7142857142857
CP045900.1	8138954	8138956	*	0.00160179257539377	0.00409377224789073	11.7647058823529
CP045900.1	8313217	8313219	*	0.0099349235455507	0.00409377224789073	-11.1111111111111
CP045900.1	8390003	8390005	*	0.00391553114972341	0.00409377224789073	-10.7142857142857
CP045900.1	8478049	8478051	*	0.00466472776334604	0.00409377224789073	10.2040816326531
CP045900.1	8684692	8684694	*	0.00390856356298724	0.00409377224789073	13.6363636363636
CP045900.1	8699953	8699955	*	0.0115516486720209	0.00409377224789073	11.3636363636364
CP045900.1	9263986	9263988	*	0.0108159461433303	0.00409377224789073	12.2448979591837
CP045900.1	9502831	9502833	*	0.000937188001983568	0.00409377224789073	13.0434782608696
CP045900.1	9541065	9541067	*	0.00294859433638255	0.00409377224789073	-10.2040816326531
CP045900.1	9594989	9594991	*	0.00208191625533295	0.00409377224789073	-15.5172413793103
CP045900.1	9642088	9642090	*	7.93826121811101e-05	0.00409377224789073	19.3548387096774
CP045900.1	9660267	9660269	*	0.00172759276171959	0.00409377224789073	11.5384615384615
CP045900.1	9908133	9908135	*	0.00197155388807115	0.00409377224789073	-11.3207547169811
CP045900.1	10055643	10055645	*	0.00306003436156963	0.00409377224789073	12.1951219512195
CP045900.1	10209731	10209733	*	0.0120918925642208	0.00409377224789073	-10.6382978723404
CP045900.1	10567190	10567192	*	0.000591571010327146	0.00409377224789073	-10.3448275862069
CP045900.1	11007405	11007407	*	0.00548267744624121	0.00409377224789073	-12.9032258064516
CP045900.1	11054429	11054431	*	0.00258009073357175	0.00409377224789073	-13.5135135135135
CP045900.1	11143479	11143481	*	0.00850325095395981	0.00409377224789073	11.3207547169811
CP045900.1	11383222	11383224	*	0.00472774274545914	0.00409377224789073	15.7894736842105
CP045900.1	11600245	11600247	*	0.0019970296438819	0.00409377224789073	11.1111111111111
CP045900.1	11656753	11656755	*	0.00221961173150302	0.00409377224789073	-14.2857142857143
CP045900.1	11972245	11972247	*	0.00647347294339686	0.00409377224789073	13.6363636363636
CP045900.1	12206883	12206885	*	0.00416876580646875	0.00409377224789073	10.7142857142857
CP045900.1	12328878	12328880	*	0.00129098466017002	0.00409377224789073	15.8151549942595
CP045900.1	12412999	12413001	*	0.0129183490551363	0.00409377224789073	10.9090909090909
CP045900.1	12856453	12856455	*	0.130568343604352	0.00409377224789073	-10.1449275362319
CP045900.1	13486181	13486183	*	0.0191117374524745	0.00409377224789073	-10.2040816326531
CP045900.1	13620567	13620569	*	0.00487244510077029	0.00409377224789073	-12.2448979591837
CP045900.1	13633023	13633025	*	0.00138190580848314	0.00409377224789073	15.6862745098039
CP045900.1	13716815	13716817	*	0.00987887757892401	0.00409377224789073	10.4166666666667
CP045900.1	14091997	14091999	*	0.00462220071935877	0.00409377224789073	16.1290322580645
CP045900.1	14130562	14130564	*	6.46071310127724e-05	0.00409377224789073	15.3846153846154
CP045900.1	14219389	14219391	*	0.00329059573551025	0.00409377224789073	-10.8108108108108
CP045900.1	14456646	14456648	*	0.0203220597283336	0.00409377224789073	-10.8695652173913
CP045900.1	14494211	14494213	*	0.00175539406110434	0.00409377224789073	17.6470588235294
CP045900.1	14546958	14546960	*	0.00250723636079854	0.00409377224789073	11.3207547169811
CP045900.1	14651775	14651777	*	0.00295500298759895	0.00409377224789073	12.2448979591837
CP045900.1	15020683	15020685	*	0.00318467976951426	0.00409377224789073	14.2857142857143
CP045900.1	15241194	15241196	*	0.00100325907581723	0.00409377224789073	-10.5263157894737
CP045900.1	15301583	15301585	*	0.00390768526473699	0.00409377224789073	-13.953488372093
CP045900.1	15435859	15435861	*	0.001521163621454	0.00409377224789073	-13.3333333333333
CP045900.1	15475889	15475891	*	0.00300441200519419	0.00409377224789073	15
CP045900.1	15497409	15497411	*	0.0368332891878417	0.00409377224789073	10.6271777003484
CP045900.1	15517938	15517940	*	0.00119942254279795	0.00409377224789073	-11.7647058823529
CP045900.1	15718083	15718085	*	0.00118561692728739	0.00409377224789073	-17.7777777777778
CP045900.1	15793150	15793152	*	0.004241568426499	0.00409377224789073	10.8695652173913
CP045900.1	15838773	15838775	*	0.00247740611324007	0.00409377224789073	-15.7894736842105
CP045900.1	15911806	15911808	*	0.00322154030473375	0.00409377224789073	16.2162162162162
CP045900.1	15976360	15976362	*	0.0057142579848391	0.00409377224789073	-12.5
CP045900.1	16056040	16056042	*	0.00143617845923359	0.00409377224789073	-12.5
CP045900.1	16059686	16059688	*	0.00276953618082733	0.00409377224789073	-14.2857142857143
CP045900.1	16132594	16132596	*	0.0026946489233752	0.00409377224789073	-13.0434782608696
CP045900.1	16143169	16143171	*	0.00324538063337666	0.00409377224789073	10.9090909090909
CP045900.1	16187077	16187079	*	0.0202944771948373	0.00409377224789073	-10.7142857142857
CP045900.1	16339863	16339865	*	0.00231272380888279	0.00409377224789073	10.5263157894737
CP045900.1	16354130	16354132	*	0.00695762464617336	0.00409377224789073	13.1578947368421
CP045900.1	16395269	16395271	*	0.00458532130509834	0.00409377224789073	-13.3333333333333
CP045900.1	16460148	16460150	*	0.00210193585474395	0.00409377224789073	12.5
CP045900.1	16474086	16474088	*	0.00920947645276819	0.00409377224789073	-10.5263157894737
CP045900.1	16528617	16528619	*	0.00354215449749211	0.00409377224789073	-16.2162162162162
CP045900.1	16541769	16541771	*	0.00490083941944412	0.00409377224789073	12.8205128205128
CP045900.1	16586550	16586552	*	0.00847619641337011	0.00409377224789073	13.6363636363636
CP045900.1	16588019	16588021	*	0.00250808852023929	0.00409377224789073	13.0434782608696
CP045900.1	16612956	16612958	*	0.00186161277068931	0.00409377224789073	14.2857142857143
CP045900.1	16861797	16861799	*	0.00391271067866491	0.00409377224789073	12
CP045900.1	17140724	17140726	*	0.0102614933864608	0.00409377224789073	10.5263157894737
CP045900.1	17235438	17235440	*	0.00706497294003092	0.00409377224789073	-12.1951219512195
CP045900.1	17416542	17416544	*	0.000457958703763026	0.00409377224789073	16
CP045900.1	17533388	17533390	*	0.00585826943359445	0.00409377224789073	-11.6279069767442
CP045900.1	17732384	17732386	*	0.00233375099716916	0.00409377224789073	-14.7058823529412
CP045900.1	17849893	17849895	*	0.00169274515521581	0.00409377224789073	-10.8695652173913
CP045900.1	17875914	17875916	*	0.000869369865027527	0.00409377224789073	13.1578947368421
CP045900.1	17885255	17885257	*	0.00351564620530987	0.00409377224789073	-12.8205128205128
CP045900.1	18003474	18003476	*	0.000972631362053723	0.00409377224789073	-14.6341463414634
CP045900.1	18263845	18263847	*	0.000281257669398437	0.00409377224789073	12.5
CP045900.1	18306690	18306692	*	0.0140909150976812	0.00409377224789073	10.9742747673782
CP045900.1	18318003	18318005	*	0.0062489448822889	0.00409377224789073	11.6279069767442
CP045900.1	18326885	18326887	*	0.0162192691648578	0.00409377224789073	10.8695652173913
CP045900.1	18447122	18447124	*	0.00169886335070768	0.00409377224789073	-15
CP045900.1	18688938	18688940	*	0.00203258371581064	0.00409377224789073	-13.0434782608696
CP045900.1	18745914	18745916	*	0.00325774531582285	0.00409377224789073	15.3846153846154
CP045900.1	19359484	19359486	*	0.0238785921713028	0.00409377224789073	-10.2564102564103
CP045900.1	19627755	19627757	*	0.00145433717529004	0.00409377224789073	-13.0434782608696
CP045900.1	19846823	19846825	*	0.00368009273713828	0.00409377224789073	10.7142857142857
CP045900.1	19863861	19863863	*	0.00262500526598523	0.00409377224789073	11.7647058823529
CP045900.1	19924192	19924194	*	0.00244484938910787	0.00409377224789073	16.2162162162162
CP045900.1	19960844	19960846	*	0.00478566518828415	0.00409377224789073	-11.9047619047619
CP045900.1	19999029	19999031	*	0.0167070594549597	0.00409377224789073	10.5263157894737
CP045900.1	20126731	20126733	*	0.00109484943907418	0.00409377224789073	15.7894736842105
CP045900.1	20327513	20327515	*	0.00359988971438005	0.00409377224789073	13.953488372093
CP045900.1	20393120	20393122	*	0.011465541916372	0.00409377224789073	11.1111111111111
CP045900.1	20777445	20777447	*	0.00823864266635914	0.00409377224789073	10.9090909090909
CP045900.1	20812527	20812529	*	0.00456899757189449	0.00409377224789073	13.0434782608696
